Key,schinese
AL_Block_QuantityStorage_BarrelPlasticBlueSingle_DirtyWater,"(((AL_LK_WaterBarrel)))"
AL_Block_QuantityStorage_BarrelPlasticBlueSingle_MineralWater,"(((AL_LK_WaterBarrel)))"
AL_Block_QuantityStorage_BarrelPlasticBlueSingle_Fuel,"(((AL_LK_WaterBarrel)))"
AL_Block_QuantityStorage_BarrelPlasticBlueSingle_YuccaJuice,"(((AL_LK_WaterBarrel)))"
AL_Block_QuantityStorage_BarrelPlasticBlueSingle_Honey,"(((AL_LK_WaterBarrel)))"
AL_Block_QuantityStorage_BarrelPlasticBlueSingle_ManukaHoney,"(((AL_LK_WaterBarrel)))"
AL_Block_QuantityStorage_BarrelPlasticBlueSingle_Coffee,"(((AL_LK_WaterBarrel)))"
AL_Block_QuantityStorage_BarrelPlasticBlueKnockedOverDiagonal,"(((AL_LK_WaterBarrel)))"
AL_Block_QuantityStorage_BarrelPlasticBlueKnockedOverDiagonal_Base,"(((AL_LK_WaterBarrel)))"
AL_Block_QuantityStorage_BarrelPlasticBlueKnockedOverDiagonal_Water,"(((AL_LK_WaterBarrel)))"
AL_Block_QuantityStorage_BarrelPlasticBlueKnockedOverDiagonal_RedTea,"(((AL_LK_WaterBarrel)))"
AL_Block_QuantityStorage_BarrelPlasticBlueKnockedOverDiagonal_GoldenrodTea,"(((AL_LK_WaterBarrel)))"
AL_Block_QuantityStorage_BarrelPlasticBlueKnockedOverDiagonal_Beer,"(((AL_LK_WaterBarrel)))"
AL_Block_QuantityStorage_BarrelPlasticBlueKnockedOverDiagonal_Shiraz,"(((AL_LK_WaterBarrel)))"
AL_Block_QuantityStorage_BarrelPlasticBlueKnockedOverDiagonal_DirtyInfectedWater,"(((AL_LK_WaterBarrel)))"
AL_Block_QuantityStorage_BarrelPlasticBlueKnockedOverDiagonal_InfectedWater,"(((AL_LK_WaterBarrel)))"
AL_Block_QuantityStorage_BarrelPlasticBlueKnockedOverDiagonal_DirtyWater,"(((AL_LK_WaterBarrel)))"
AL_Block_QuantityStorage_BarrelPlasticBlueKnockedOverDiagonal_MineralWater,"(((AL_LK_WaterBarrel)))"
AL_Block_QuantityStorage_BarrelPlasticBlueKnockedOverDiagonal_Fuel,"(((AL_LK_WaterBarrel)))"
AL_Block_QuantityStorage_BarrelPlasticBlueKnockedOverDiagonal_YuccaJuice,"(((AL_LK_WaterBarrel)))"
AL_Block_QuantityStorage_BarrelPlasticBlueKnockedOverDiagonal_Honey,"(((AL_LK_WaterBarrel)))"
AL_Block_QuantityStorage_BarrelPlasticBlueKnockedOverDiagonal_ManukaHoney,"(((AL_LK_WaterBarrel)))"

AL_LK_WaterBarrels,"一组水桶"
AL_Block_QuantityStorage_BarrelPlasticBlueQuadA,"(((AL_LK_WaterBarrels)))"
AL_Block_QuantityStorage_BarrelPlasticBlueQuadA_Base,"(((AL_LK_WaterBarrels)))"
AL_Block_QuantityStorage_BarrelPlasticBlueQuadA_Water,"(((AL_LK_WaterBarrels)))"
AL_Block_QuantityStorage_BarrelPlasticBlueQuadA_RedTea,"(((AL_LK_WaterBarrels)))"
AL_Block_QuantityStorage_BarrelPlasticBlueQuadA_GoldenrodTea,"(((AL_LK_WaterBarrels)))"
AL_Block_QuantityStorage_BarrelPlasticBlueQuadA_Beer,"(((AL_LK_WaterBarrels)))"
AL_Block_QuantityStorage_BarrelPlasticBlueQuadA_Shiraz,"(((AL_LK_WaterBarrels)))"
AL_Block_QuantityStorage_BarrelPlasticBlueQuadA_DirtyInfectedWater,"(((AL_LK_WaterBarrels)))"
AL_Block_QuantityStorage_BarrelPlasticBlueQuadA_InfectedWater,"(((AL_LK_WaterBarrels)))"
AL_Block_QuantityStorage_BarrelPlasticBlueQuadA_DirtyWater,"(((AL_LK_WaterBarrels)))"
AL_Block_QuantityStorage_BarrelPlasticBlueQuadA_MineralWater,"(((AL_LK_WaterBarrels)))"
AL_Block_QuantityStorage_BarrelPlasticBlueQuadA_Fuel,"(((AL_LK_WaterBarrels)))"
AL_Block_QuantityStorage_BarrelPlasticBlueQuadA_YuccaJuice,"(((AL_LK_WaterBarrels)))"
AL_Block_QuantityStorage_BarrelPlasticBlueQuadA_Honey,"(((AL_LK_WaterBarrels)))"
AL_Block_QuantityStorage_BarrelPlasticBlueQuadA_ManukaHoney,"(((AL_LK_WaterBarrels)))"
AL_Block_QuantityStorage_BarrelPlasticBlueQuadB,"(((AL_LK_WaterBarrels)))"
AL_Block_QuantityStorage_BarrelPlasticBlueQuadB_Base,"(((AL_LK_WaterBarrels)))"
AL_Block_QuantityStorage_BarrelPlasticBlueQuadB_Water,"(((AL_LK_WaterBarrels)))"
AL_Block_QuantityStorage_BarrelPlasticBlueQuadB_RedTea,"(((AL_LK_WaterBarrels)))"
AL_Block_QuantityStorage_BarrelPlasticBlueQuadB_GoldenrodTea,"(((AL_LK_WaterBarrels)))"
AL_Block_QuantityStorage_BarrelPlasticBlueQuadB_Beer,"(((AL_LK_WaterBarrels)))"
AL_Block_QuantityStorage_BarrelPlasticBlueQuadB_Shiraz,"(((AL_LK_WaterBarrels)))"
AL_Block_QuantityStorage_BarrelPlasticBlueQuadB_DirtyInfectedWater,"(((AL_LK_WaterBarrels)))"
AL_Block_QuantityStorage_BarrelPlasticBlueQuadB_InfectedWater,"(((AL_LK_WaterBarrels)))"
AL_Block_QuantityStorage_BarrelPlasticBlueQuadB_DirtyWater,"(((AL_LK_WaterBarrels)))"
AL_Block_QuantityStorage_BarrelPlasticBlueQuadB_MineralWater,"(((AL_LK_WaterBarrels)))"
AL_Block_QuantityStorage_BarrelPlasticBlueQuadB_Fuel,"(((AL_LK_WaterBarrels)))"
AL_Block_QuantityStorage_BarrelPlasticBlueQuadB_YuccaJuice,"(((AL_LK_WaterBarrels)))"
AL_Block_QuantityStorage_BarrelPlasticBlueQuadB_Honey,"(((AL_LK_WaterBarrels)))"
AL_Block_QuantityStorage_BarrelPlasticBlueQuadB_ManukaHoney,"(((AL_LK_WaterBarrels)))"

AL_LK_WineBarrel,"酒桶"
AL_Block_QuantityStorage_WineBarrel,"(((AL_LK_WineBarrel)))"
AL_Block_QuantityStorage_WineBarrel_Base,"(((AL_LK_WineBarrel)))"
AL_Block_QuantityStorage_WineBarrel_Water,"(((AL_LK_WineBarrel)))"
AL_Block_QuantityStorage_WineBarrel_RedTea,"(((AL_LK_WineBarrel)))"
AL_Block_QuantityStorage_WineBarrel_GoldenrodTea,"(((AL_LK_WineBarrel)))"
AL_Block_QuantityStorage_WineBarrel_Beer,"(((AL_LK_WineBarrel)))"
AL_Block_QuantityStorage_WineBarrel_Shiraz,"(((AL_LK_WineBarrel)))"
AL_Block_QuantityStorage_WineBarrel_DirtyInfectedWater,"(((AL_LK_WineBarrel)))"
AL_Block_QuantityStorage_WineBarrel_InfectedWater,"(((AL_LK_WineBarrel)))"
AL_Block_QuantityStorage_WineBarrel_DirtyWater,"(((AL_LK_WineBarrel)))"
AL_Block_QuantityStorage_WineBarrel_MineralWater,"(((AL_LK_WineBarrel)))"
AL_Block_QuantityStorage_WineBarrel_Fuel,"(((AL_LK_WineBarrel)))"
AL_Block_QuantityStorage_WineBarrel_YuccaJuice,"(((AL_LK_WineBarrel)))"
AL_Block_QuantityStorage_WineBarrel_Honey,"(((AL_LK_WineBarrel)))"
AL_Block_QuantityStorage_WineBarrel_ManukaHoney,"(((AL_LK_WineBarrel)))"
AL_Block_QuantityStorage_WineBarrelPlain,"(((AL_LK_WineBarrel)))"
AL_Block_QuantityStorage_WineBarrelPlain_Base,"(((AL_LK_WineBarrel)))"
AL_Block_QuantityStorage_WineBarrelPlain_Water,"(((AL_LK_WineBarrel)))"
AL_Block_QuantityStorage_WineBarrelPlain_RedTea,"(((AL_LK_WineBarrel)))"
AL_Block_QuantityStorage_WineBarrelPlain_GoldenrodTea,"(((AL_LK_WineBarrel)))"
AL_Block_QuantityStorage_WineBarrelPlain_Beer,"(((AL_LK_WineBarrel)))"
AL_Block_QuantityStorage_WineBarrelPlain_Shiraz,"(((AL_LK_WineBarrel)))"
AL_Block_QuantityStorage_WineBarrelPlain_DirtyInfectedWater,"(((AL_LK_WineBarrel)))"
AL_Block_QuantityStorage_WineBarrelPlain_InfectedWater,"(((AL_LK_WineBarrel)))"
AL_Block_QuantityStorage_WineBarrelPlain_DirtyWater,"(((AL_LK_WineBarrel)))"
AL_Block_QuantityStorage_WineBarrelPlain_MineralWater,"(((AL_LK_WineBarrel)))"
AL_Block_QuantityStorage_WineBarrelPlain_Fuel,"(((AL_LK_WineBarrel)))"
AL_Block_QuantityStorage_WineBarrelPlain_YucaJuice,"(((AL_LK_WineBarrel)))"
AL_Block_QuantityStorage_WineBarrelPlain_Honey,"(((AL_LK_WineBarrel)))"
AL_Block_QuantityStorage_WineBarrelPlain_ManukaHoney,"(((AL_LK_WineBarrel)))"
AL_Block_QuantityStorage_WineBarrelSet,"(((AL_LK_WineBarrel)))"
AL_Block_QuantityStorage_WineBarrelSet_Base,"(((AL_LK_WineBarrel)))"
AL_Block_QuantityStorage_WineBarrelSet_Water,"(((AL_LK_WineBarrel)))"
AL_Block_QuantityStorage_WineBarrelSet_RedTea,"(((AL_LK_WineBarrel)))"
AL_Block_QuantityStorage_WineBarrelSet_GoldenrodTea,"(((AL_LK_WineBarrel)))"
AL_Block_QuantityStorage_WineBarrelSet_Beer,"(((AL_LK_WineBarrel)))"
AL_Block_QuantityStorage_WineBarrelSet_Shiraz,"(((AL_LK_WineBarrel)))"
AL_Block_QuantityStorage_WineBarrelSet_DirtyInfectedWater,"(((AL_LK_WineBarrel)))"
AL_Block_QuantityStorage_WineBarrelSet_InfectedWater,"(((AL_LK_WineBarrel)))"
AL_Block_QuantityStorage_WineBarrelSet_DirtyWater,"(((AL_LK_WineBarrel)))"
AL_Block_QuantityStorage_WineBarrelSet_MineralWater,"(((AL_LK_WineBarrel)))"
AL_Block_QuantityStorage_WineBarrelSet_Fuel,"(((AL_LK_WineBarrel)))"
AL_Block_QuantityStorage_WineBarrelSet_YuccaJuice,"(((AL_LK_WineBarrel)))"
AL_Block_QuantityStorage_WineBarrelSet_Honey,"(((AL_LK_WineBarrel)))"
AL_Block_QuantityStorage_WineBarrelSet_ManukaHoney,"(((AL_LK_WineBarrel)))"

AL_LK_GasPump,"加油泵"
AL_Block_QuantityStorage_GasPump,"(((AL_LK_GasPump)))"
AL_Block_QuantityStorage_GasPump_Base,"(((AL_LK_GasPump)))"
AL_Block_QuantityStorage_GasPump_Fuel,"(((AL_LK_GasPump)))"

AL_LK_GasBarrel,"汽油桶"
AL_Block_QuantityStorage_GasBarrelSingle,"(((AL_LK_GasBarrel)))"
AL_Block_QuantityStorage_GasBarrelSingle_Fuel,"(((AL_LK_GasBarrel)))"
AL_Block_QuantityStorage_GasBarrelSingle45,"(((AL_LK_GasBarrel)))"
AL_Block_QuantityStorage_GasBarrelSingle45_Fuel,"(((AL_LK_GasBarrel)))"

AL_LK_OldBarrel,"旧桶"
AL_Block_QuantityStorage_GasBarrelOld,"(((AL_LK_OldBarrel)))"
AL_Block_QuantityStorage_GasBarrelOld_Fuel,"(((AL_LK_OldBarrel)))"

AL_LK_GasBarrels,"汽油桶组"
AL_Block_QuantityStorage_GasBarrelQuadA,"(((AL_LK_GasBarrels)))"
AL_Block_QuantityStorage_GasBarrelQuadA_Fuel,"(((AL_LK_GasBarrels)))"
AL_Block_QuantityStorage_GasBarrelQuadB,"(((AL_LK_GasBarrels)))"
AL_Block_QuantityStorage_GasBarrelQuadB_Fuel,"(((AL_LK_GasBarrels)))"

AL_LK_RustyBarrel,"生锈的桶"
AL_LK_RustyBarrels,"一组生锈的桶"
AL_Block_QuantityStorage_GenericBarrelSingle,"(((AL_LK_RustyBarrel)))"
AL_Block_QuantityStorage_GenericBarrelSingle_Fuel,"(((AL_LK_RustyBarrel)))"
AL_Block_QuantityStorage_GenericBarrelSingle45,"(((AL_LK_RustyBarrel)))"
AL_Block_QuantityStorage_GenericBarrelSingle45_Fuel,"(((AL_LK_RustyBarrel)))"
AL_Block_QuantityStorage_GenericBarrelQuadA,"(((AL_LK_RustyBarrels)))"
AL_Block_QuantityStorage_GenericBarrelQuadA_Fuel,"(((AL_LK_RustyBarrels)))"
AL_Block_QuantityStorage_GenericBarrelQuadB,"(((AL_LK_RustyBarrels)))"
AL_Block_QuantityStorage_GenericBarrelQuadB_Fuel,"(((AL_LK_RustyBarrels)))"
AL_Block_QuantityStorage_WhiteBarrelSingle,"(((AL_LK_RustyBarrel)))"
AL_Block_QuantityStorage_WhiteBarrelSingle_Fuel,"(((AL_LK_RustyBarrel)))"
AL_Block_QuantityStorage_WhiteBarrelSingle45,"(((AL_LK_RustyBarrel)))"
AL_Block_QuantityStorage_WhiteBarrelSingle45_Fuel,"(((AL_LK_RustyBarrel)))"
AL_Block_QuantityStorage_WhiteBarrelQuadA,"(((AL_LK_RustyBarrels)))"
AL_Block_QuantityStorage_WhiteBarrelQuadA_Fuel,"(((AL_LK_RustyBarrels)))"
AL_Block_QuantityStorage_WhiteBarrelQuadB,"(((AL_LK_RustyBarrels)))"
AL_Block_QuantityStorage_WhiteBarrelQuadB_Fuel,"(((AL_LK_RustyBarrels)))"

AL_LK_OilBarrel,"油桶"
AL_Block_QuantityStorage_OilBarrelSingle,"(((AL_LK_OldBarrel)))"
AL_Block_QuantityStorage_OilBarrelSingle_Fuel,"(((AL_LK_OldBarrel)))"
AL_Block_QuantityStorage_OilBarrelSingle45,"(((AL_LK_OldBarrel)))"
AL_Block_QuantityStorage_OilBarrelSingle45_Fuel,"(((AL_LK_OldBarrel)))"

AL_LK_OilBarrels,"一组油桶"
AL_Block_QuantityStorage_OilBarrelQuadA,"(((AL_LK_OilBarrels)))"
AL_Block_QuantityStorage_OilBarrelQuadA_Fuel,"(((AL_LK_OilBarrels)))"
AL_Block_QuantityStorage_OilBarrelQuadB,"(((AL_LK_OilBarrels)))"
AL_Block_QuantityStorage_OilBarrelQuadB_Fuel,"(((AL_LK_OilBarrels)))"

AL_Block_QuantityStorage_TreeStumpMature_Honey,"树桩"
AL_Block_QuantityStorage_TreeStumpMature_ManukaHoney,"树桩"

AL_LK_RainCatcherCollecting,"[(((ColourWater)))]正在收集雨水。[-]"
AL_LK_RainCatcherBlocked,"[(((ColourTomato)))]未暴露在天空下。[-]"
AL_LK_PourIntoEmptyJars,"[(((ColourModded)))]倒入[-] 空罐子"

AL_LK_QuantityStorage_Format_PourInto,"[bbbbbb]倒入[-] [(((ColourModded)))]{0}[-]"
# }}}

# Survivor Notes {{{
AL_Item_HintNote1,"[(((ColourModded)))]芳香便条[-]"
AL_Item_HintNote2,"[(((ColourModded)))]略微烧焦的便条[-]"
AL_Item_HintNote3,"[(((ColourModded)))]铁匠笔记 #1[-]"
AL_Item_HintNote4,"[(((ColourModded)))]铁匠笔记 #2[-]"
AL_Item_HintNote5,"[(((ColourModded)))]铁匠笔记 #3[-]"
AL_Item_HintNote6,"[(((ColourModded)))]潮湿便条[-]"
AL_Item_HintNote7,"[(((ColourModded)))]矿工便条[-]"

AL_Item_HintNote1Desc,"[(((ColourGrey)))]一张满是潦草文字的便条...[-]\n\n这些白痴就是不听我的话。他们接受蜂蜜可以减缓感染，谢天谢地，但他们显然认为不变成吃脑怪物不如多砍点木头重要。他们到底以为蜂蜜是从哪儿来的？月球上吗？当其中一个我们的人成为另一个人的早餐时，他们会后悔的。"

AL_Item_HintNote2Desc,"[(((ColourGrey)))]一张书写整洁的便条...[-]\n\n我的同伴们坚持认为我们不应该点燃火把，因为这会吸引丧尸。我不知道这个想法是怎么传开的，但这是胡说八道。我的意思是，几天前我们烧毁了那座房子，但一个丧尸都没出现。"

AL_Item_HintNote3Desc,"[(((ColourGrey)))]一张用华丽草书写成的便条...[-]\n\n在这个时代，我们的领域迫切需要像我这样的人。锻造‘中世纪’武器，在我的生活中，被视为一种仅仅取悦cosplay影响者和中世纪历史YouTuber的爱好，现在却成为了生死攸关的事情。无论如何，我写下另一份这样的笔记，传授我在铁匠技艺方面的知识，我是地球上最擅长此道的人。对于任何试图更有效地杀死这些怪物的人来说，听从我的建议吧。单纯的木材不足以熔炼矿石和加工金属。为了熔炼和加工铁，你需要煤。是的，煤，而不是木炭，并且获取并不难。它偶尔可以在附近的森林里找到。这就是我现在要讲的全部内容。[-]"

AL_Item_HintNote4Desc,"[(((ColourGrey)))]一张用华丽草书写成的便条...[-]\n\n这片废墟和胶带之地让我怀念起那些完美的钢材和异国情调的超级合金的时代。现在自己制造钢并不是一件容易的事……也许是时候复活我们最古老的合金——青铜。它更容易熔炼，我在森林里采集时见过可以用来生产青铜的矿石……主要是黄铜矿和锡石。是的……这可能是值得的……[-]"

AL_Item_HintNote5Desc,"[(((ColourGrey)))]一张用华丽草书写成的便条...[-]\n\n再次将我的丰富经验写在纸上；这是一个微不足道的容器，承载着如此伟大的知识。不过，旅者，知道这份指导性的文字为你带来了关于更远和有趣的矿石和燃料的知识。在炎热的沙漠领域，你会发现用于制作弹药的铅和硝石。在冬季领域，你会发现一种优质的煤——无烟煤。在那里，你还可以找到铬铁矿，它是许多坚固合金的成分。在烧毁领域，你可以找到闪锌矿，对制作黄铜合金有用。在毁灭领域，你可能会发现一种绿色矿石——镍矿石，熔炼后可得到镍。现在你知道外面有什么了，祝你好运，四处寻找，穿过不死生物群，获取更多力量。上帝保佑，旅者。"

AL_Item_HintNote6Desc,"[(((ColourGrey)))]你尽力阅读纸上的潦草字迹...[-]\n\n是的，当然，水被感染了，我们都知道这一点，但他们为什么坐在火堆旁抱怨口渴呢？天哪，外面上帝正为我们倾盆而下的干净雨水。出去喝点雨水吧。"

AL_Item_HintNote7Desc,"[(((ColourGrey)))]一份写得很不错的便条，虽然纸张很脏...[-]\n\n我认为我的新雇主撑不了多久。我最好开始寻找替代的工作。他们根本没有任何竞争力。他们甚至不在现场熔炼矿石！我的意思是，他们的熔炼设施确实令人印象深刻，而且他们投入了很多资金，想要使用它，但这样做只是在运输大量无用的岩石，熔炼后就丢弃了。"

# Third Party POIs {{{
Zap_Arcade_Voltralux,"Zap Arcade"
MafiaMuseum_Voltralux,"黑帮博物馆"
house_atomic_01_Voltralux,"唯一幸存者的住所"
Boxing_Gym_Voltralux,"Mister's 拳击馆"
GunShopKendo_Voltralux,"Gun Shop Kendo"
# }}}

# Item Stats {{{
AL_LK_MaxHealth,"最大生命值"
AL_LK_MaxStamina,"最大耐力"
AL_LK_HealthRegen,"生命值恢复"
AL_LK_AttackSpeed,"攻击速度 (%)"
AL_LK_HealthRegenPerc,"生命值恢复 (%)"
AL_LK_StaminaRegenPerc,"耐力恢复 (%)"
AL_LK_ZInfectionRate,"Z病毒感染率 (%)"
AL_LK_VitalityChangeRGB,"[(((ColourVitality)))]活力变化[-]"
AL_LK_PerMinute,"每分钟"
AL_LK_RainOnGlassEffectReduction,"玻璃上雨水效果减少"
AL_LK_PreventsXpGain,"阻止经验值获得"
AL_LK_FallingBlockDamage,"掉落方块伤害"
AL_LK_CuttingResist,"切割抗性 (负面效果)"
AL_LK_BashingResist,"打击抗性 (负面效果)"
AL_LK_StunResist,"眩晕抗性"
AL_LK_StaminaRegenRunning,"跑步时耐力恢复"
AL_LK_FinessePenalty,"灵巧惩罚"
AL_LK_PrimitiveArmour,"原始护甲"
AL_LK_Bicycle,"自行车"
# }}}

# TEFeatures {{{
blockcommand_TEFeatureTakeable:take,"拿取"
}}}


BoxTruck,--------------------------------------------------------------------
vehicleBoxTruckbody,"厢式货车车身"
vehicleBoxTruckbodyDesc,"制作厢式货车所需的部件"
vehicleBoxTruckchassis,"厢式货车底盘"
vehicleBoxTruckchassisDesc,"制作厢式货车所需的部件"
vehicleBoxTruckPlain,"厢式货车"
vehicleBoxTruckPlainplaceable,"厢式货车"
vehicleBoxTruckPlainplaceableDesc,"一辆旧厢式货车"
vehicleBoxTruckHostess,"餐饮厢式货车"
vehicleBoxTruckHostessplaceable,"餐饮厢式货车"
vehicleBoxTruckHostessplaceableDesc,"塔拉哈西的最爱！"

Buggy,--------------------------------------------------------------------
vehicleBuggychassis,"越野车底盘"
vehicleBuggychassisDesc,"制作越野车所需的部件"
vehicleBuggyaccessories,"越野车配件"
vehicleBuggyaccessoriesDesc,"制作越野车所需的部件"
vehicleBuggy,"越野车"
vehicleBuggyplaceable,"越野车"
vehicleBuggyplaceableDesc,"一辆旧的越野车"


OcbMicroSplat,--------------------------------------------------------------------
xuiOptionsVideoTerrainTessellation,"地形细分"
xuiOptionsVideoTerrainTessellationTooltip,"在GPU上启用细分。\n性能影响：非常高"


Torch,--------------------------------------------------------------------
loadingTipTorchCulling_title,"火炬光照遮挡剔除"
loadingTipTorchCulling,"火炬使用遮挡剔除来移除最终帧中不可见的光源，从而在具有大量光源但很少可见的情况下提高性能"
loadingTipTorchShadowMaps_title,"火炬阴影图缓存"
loadingTipTorchShadowMaps,"火炬缓存由光源创建的阴影图以供未来帧使用，从而提高性能"
torchSettingGeneral,"通用设置"
torchSettingGeneralTooltip,"火炬的通用设置"
torchSettingGIGeneral,"通用设置"
torchSettingGIGeneralTooltip,"火炬实时全局照明的通用设置"
torchSettingEnabled,"火炬"
torchSettingCulling,"光照遮挡剔除"
torchSettingShadowMapCaching,"阴影图缓存"
torchSettingShadowMapResolution,"阴影图分辨率"
torchSettingEnabledTooltip,"启用或禁用火炬。这将同时开启或关闭光照遮挡剔除系统和阴影图缓存系统"
torchSettingGIType,"全局照明类型"
torchSettingGITypeTooltip,"全局照明类型 \n\n屏幕空间仅使用屏幕上的内容来确定帧中的全局照明量"
torchSettingGIQuality,"质量级别"
torchSettingGIQualityTooltip,"全局照明的质量级别"
torchSettingCullingTooltip,"启用或禁用火炬的光照遮挡剔除系统，如果启用，则最终帧中不可见的光源将不会被渲染"
torchSettingShadowMapCachingTooltip,"启用或禁用火炬的阴影图缓存系统，如果启用，则所有光源的阴影图都会被缓存而不是每帧重新创建。此设置会增加VRAM使用量"
